,index,Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude,Description
340,340,A Monkey In The Park,The Plank > Creek Side Boulders > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118693704/a-monkey-in-the-park,2.0,-1,Boulder,V0+,1,18.0,40.02748,-75.19702,"Start with a large jug and high feet over the water's edge. Throw to good holds along the top of the boulder. There are plenty of foot options for those who like to smear or throw in heel and toe hooks. Once both hands are on the main horizontal crack in the boulder, throwing the right hand to a high sharp crimp will be the crux. Tall climbers will be able to skip this intermediate crimp and should throw their right hand in to a slightly farther jug just past the crimp. Rock over the high right foot and reach up to the last two top out jugs to stand up."
341,341,Social Distance,Cresheim Creek > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/118738170/social-distance,3.0,-1,Boulder,V0-1,1,15.0,40.05376,-75.20847,Flakey jugs with slippery feet due to lichens. Largest flake is loose but it can be easily skipped. I identified it in the pictures. Some vines and plants growing out of cracks. I gave it a quick cleaning and plan on tidying it up a bit more.
342,342,Cresheim Pinch,Cresheim Creek > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120401195/cresheim-pinch,3.0,-1,Boulder,V1,1,,40.05376,-75.20847,SDS with a large jug under the overhang. Climb interesting holds to a large jug and continue up and right to finish on the large flake near the top. Unfortunately the top is a muddy slope so topping out doesn't seem possible.
343,343,Requiescence,McCallum Boulders > Cresheim Valley > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119211008/requiescence,1.0,-1,Boulder,V-easy,1,,40.0539,-75.20532,SDS with a left hand in the horizontal crack and a right hand undercling/sidepull. Stand up and gain the lip. Traverse left to the peak and top out. Barely a warm-up.
344,344,Tranquility,McCallum Boulders > Cresheim Valley > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119210980/tranquility,1.0,-1,Boulder,V-easy,1,,40.0539,-75.20532,"SDS with a left hand in the horizontal crack and a right hand undercling/sidepull. Stand up, reach for the lip and top out straight up. Barely a warm-up."
345,345,Mola Mola,McCallum Boulders > Cresheim Valley > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119210579/mola-mola,2.0,-1,Boulder,V1,1,,40.0539,-75.20532,"SDS on slopers at the far left end of the lip. Climb the lip on slopers and crimps, top out at the peak."
346,346,Resurrect Dead,McCallum Boulders > Cresheim Valley > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119210778/resurrect-dead,3.0,-1,Boulder,V1+,1,,40.0539,-75.20532,SDS with two extremely low jugs. Climb straight up and top out.
347,347,Second Wave,McCallum Boulders > Cresheim Valley > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119210927/second-wave,3.0,-1,Boulder,V2,1,,40.0539,-75.20532,SDS on far left side of overhang. Traverse right and top out over the corner. Excellently formed holds make for fun climbing.
348,348,Luthers Alley,McCallum Boulders > Cresheim Valley > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119210649/luthers-alley,2.0,-1,Boulder,V2+,1,,40.0539,-75.20532,SDS with two sloper edges in the middle of the face. Climb straight up with crimps and slopers. Keep off of the far right arête.
349,349,Through The Leaves Traverse,Cresheim Valley Drive Boulders > Cresheim Valley > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120046442/through-the-leaves-traverse,1.0,-1,Boulder,V0+,1,12.0,40.06357,-75.19987,Start at the very left of the boulder and traverse left past the tree and then head straight up. The Arete is off.
350,350,Williams Roof,Cresheim Valley Drive Boulders > Cresheim Valley > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120046329/williams-roof,2.0,-1,Boulder,V1+,1,12.0,40.06357,-75.19987,"Start directly underneath the roof and work your way up using various cracks. Reach up to the lip of the roof, swing your feet out left and mantle over the roof."
351,351,Roof Deck,Dueling Snakes Wall > The Wissahickon Grit > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119304989/roof-deck,1.0,-1,Boulder,V0-,1,,40.06253,-75.22206,Start matched on the far left lip. Traverse right along the lip as far as possible before topping out.
352,352,Tributaries,Dueling Snakes Wall > The Wissahickon Grit > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119720633/tributaries,2.0,-1,Boulder,V0,1,,40.06253,-75.22206,"Long, low traverse with interesting moves if you take it into the overhung/cave section. Standing start on the top lip on the left side of the face. Proceed right along the central cracks, and transition into the overhang and cave before finishing at the downed log."
353,353,The Delaware,Dueling Snakes Wall > The Wissahickon Grit > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119420630/the-delaware,2.0,-1,Boulder,V0,1,,40.06253,-75.22206,SDS at the base of the large crack. Climb up the crack to an easy top out.
354,354,Belly Up,Dueling Snakes Wall > The Wissahickon Grit > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119304922/belly-up,2.0,-1,Boulder,V0,1,,40.06253,-75.22206,SDS with two nice edges. Climb straight up to an easy top out.
355,355,Green Anaconda,Dueling Snakes Wall > The Wissahickon Grit > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120395055/green-anaconda,2.0,-1,Boulder,V0+,1,,40.06253,-75.22206,"Saw some chalk on this, let me know if you sent this and want to name it.Start with opposing side pulls at chest height. Follow the prominent crack to the top. This is a tall one!"
356,356,Dueling Snakes,Dueling Snakes Wall > The Wissahickon Grit > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119304946/dueling-snakes,2.0,-1,Boulder,V0+,1,,40.06253,-75.22206,Stand start with opposing sidepulls in the middle of the face. Work your way up the serpentine cracks and top out.
357,357,Crawlspace,Dueling Snakes Wall > The Wissahickon Grit > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/119304968/crawlspace,3.0,-1,Boulder,V2,1,,40.06253,-75.22206,SDS with sidepull jugs on far left. Heel hook and traverse your way across the face without using the lip or jugs on the lip. Top out once you reach the large jug on the far right.
358,358,Ouroburlos,Dueling Snakes Wall > The Wissahickon Grit > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120394910/ouroburlos,3.0,-1,Boulder,V2,1,,40.06253,-75.22206,Stand start matched on head-height sloper on the arête. Climb the right face following the arête. Top out just before you reach the prominent crack in the middle of the wall. This thing is heady but the landing is great.
359,359,Ouroburlos Sit Project,Dueling Snakes Wall > The Wissahickon Grit > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120395002/ouroburlos-sit-project,3.0,-1,Boulder,V4-5,1,,40.06253,-75.22206,Project - SDS with large jug under overhang. Get established on the arête and finish the same as Ouroburlos
360,360,Take It Or Leave It,Take It or Leave It > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120212988/take-it-or-leave-it,2.0,-1,Boulder,V1- PG13,1,12.0,40.02796,-75.19527,Decent vertical wall with a good line up the middle. Be prepared to downclimb and drop to your pad because it doesn't really top out unless you grab a huge root left or traverse a bit right. The interesting part at least is over when you hit the dish at the lip. The quality of the dish gives it a bit of spice.
361,361,Charpcuterie,The Picnic Boulder > Toleration Statue > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120398396/charpcuterie,1.0,-1,Boulder,V0-,1,,40.03568,-75.20047,"SDS with opposing sidepulls, the large left sidepull is on. Climb up to an easy top out."
362,362,It Always Rains On A Picnic,The Picnic Boulder > Toleration Statue > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120398439/it-always-rains-on-a-picnic,1.0,-1,Boulder,V0-,1,,40.03568,-75.20047,Stand start with slopers at head height. Pull onto the slab and top out. Right arête is off.
363,363,Appleyard Arete,The Picnic Boulder > Toleration Statue > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120398458/appleyard-arete,1.0,-1,Boulder,V0,1,,40.03568,-75.20047,SDS as low on the arête as possible. Climb the arête staying left as long as possible. Top out at the peak. It's possible to start with underclings below the lip.
364,364,Choss The Two Of Us,The Picnic Boulder > Toleration Statue > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120398363/choss-the-two-of-us,1.0,-1,Boulder,V0+,1,,40.03568,-75.20047,SDS with opposing sidepulls. Pull on and move up holds on the face to an easy top out. The long sharp sidepull on the far left is off.
365,365,Bottle Opener,The Picnic Boulder > Toleration Statue > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120398323/bottle-opener,3.0,-1,Boulder,V1+,1,,40.03568,-75.20047,SDS with underclings under the low roof. Follow the crack straight up to an easy top out.
366,366,Basket Case,The Picnic Boulder > Toleration Statue > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120398420/basket-case,3.0,-1,Boulder,V2,1,,40.03568,-75.20047,SDS with underclings under the roof just left of the vertical crack. Follow the crack up then traverse right along slopers until you reach the right arête. Pull onto the slab and top out above.
367,367,Moss Walk,Cresheim Creek Crack > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120644566/moss-walk,2.0,-1,Boulder,V0,1,,40.05351,-75.20689,"Traverse right to left, stay off the top and don't kill the moss on the jugs."
368,368,Lotus Toes,Cresheim Creek Crack > Wissahickon Valley Park > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/120431487/lotus-toes,3.0,-1,Boulder,V1,1,,40.05351,-75.20689,Start on the far right and traverse left until around the middle and go straight up under the little roof.
369,369,Strawberry Rock,Strawberry Rock > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/107128501/strawberry-rock,1.0,-1,Boulder,V1,1,,39.99356,-75.19238,"The rock is on the hill side just south of Strawberry Mansion Bridge.  It features multiple diagonal shelves and deep roofs.  It is well concealed, heavily guarded by poison ivy and despite its proximity to the Schuylkill River Path offers some center city solitude.  Much like ""Stone Age in America"" the crop is on the East side of Kelly drive and not frequently trafficked."
370,370,Kelly Krack,Kelly Drive Boulder > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/108473937/kelly-krack,1.6,-1,Boulder,V0 PG13,1,15.0,39.97621,-75.19266,Follow the juggy crack towards the highest point of the boulder. Trend left at the top to avoid a dirty top out. Highball on good holds.
371,371,Kelly Drive Boulder Traverses,Kelly Drive Boulder > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/107270811/kelly-drive-boulder-traverses,1.8,-1,Boulder,V0-1,1,20.0,39.97621,-75.19266,It's fun if you like V0 traverses in direct sun with a lot of background noise and traffic.
372,372,Thin Fin,Kelly Drive Boulder > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/108473948/thin-fin,2.3,-1,Boulder,V2,1,10.0,39.97621,-75.19266,Traverse left using the namesake flake. Gain the lip  via good edges to your left and make the crux top out. The rock has a bit of caked on dirt but should clean up quickly. A fun problem that varies from the jug hauls to the left.
373,373,Orions Belt,Kelly Drive Boulder > Philly > Southeastern Lowlands > Pennsylvania,https://www.mountainproject.com/route/111876264/orions-belt,3.0,-1,Boulder,V2 PG13,1,15.0,39.97621,-75.19266,"On the far left side of the boulder, close to the bike trail, sit start on a low slopper in the overhanging rock. Proceed left up the arete and finish with a slabby top out. The large crack to the right is off."
